Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Customer_ID,Status score,credit history score,Credit_Amount score,savings score,Years_At_Present_Employment score,Other_Debtors_Guarantors score,Current_Address_Yrs score,Job score,Property score,Score pondéré,Score pondéré binaire
103531,0 <= … < 10000,36,existing credits paid back duly till now,education,2273,… < 1000 USD,4 <= … < 7 years,3,male  single,none,1,"car or other, not in attribute 6",32,none,own,2,skilled employee / official,2,none,yes,Defaulted,103531,2,1,2,0,2,0,0,1,1,1.16,1
103532,0 <= … < 10000,15,existing credits paid back duly till now,car (new),2631,1000 <= … < 5000 USD,1 <= … < 4 years,2,female divorced/separated/married,none,4,"car or other, not in attribute 6",28,none,rent,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103532,2,1,2,1,1,0,1,1,1,1.26,1
103533,no checking account,12,delay in paying off in the past,car (used),1503,… < 1000 USD,1 <= … < 4 years,4,male  married/widowed,none,4,real estate,41,none,rent,1,skilled employee / official,1,none,yes,Defaulted,103533,0,0,2,0,1,0,1,1,3,0.66,0
103534,no checking account,24,existing credits paid back duly till now,radio/television,1311,1000 <= … < 5000 USD,4 <= … < 7 years,4,male  married/widowed,none,3,building society savings agreement/life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103534,0,1,2,1,2,0,1,1,2,1.01,1
103535,no checking account,24,existing credits paid back duly till now,radio/television,3105,unknown/ no savings account,… < 1 year,4,male  single,none,2,"car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,none,yes,Defaulted,103535,0,1,1,0,0,0,0,1,1,0.43,0
103536,… >= 10000 USD,21,critical account/other credits existing(not at this bank),education,2319,… < 1000 USD,… < 1 year,2,male  divorced/separated,none,1,"car or other, not in attribute 6",33,none,rent,1,skilled employee / official,1,none,yes,No Default,103536,3,0,2,0,0,0,0,1,1,0.96,1
103537,… < 0 USD,6,existing credits paid back duly till now,car (new),1374,unknown/ no savings account,unemployed,4,female divorced/separated/married,none,3,building society savings agreement/life insurance,75,none,own,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103537,1,1,2,0,0,0,1,2,2,0.96,1
103538,0 <= … < 10000,18,critical account/other credits existing(not at this bank),furniture/equipment,3612,… < 1000 USD,.. >= 7 years,3,female divorced/separated/married,none,4,building society savings agreement/life insurance,37,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103538,2,0,1,0,3,0,1,1,2,1.08,1
103539,… < 0 USD,48,existing credits paid back duly till now,car (new),7763,… < 1000 USD,.. >= 7 years,4,male  single,none,4,unknown / no property,42,bank,for free,1,management/ self-employed/highly qualified employee/ officer,1,none,yes,No Default,103539,1,1,1,0,3,0,1,2,0,1.03,1
103540,… >= 10000 USD,18,existing credits paid back duly till now,furniture/equipment,3049,… < 1000 USD,… < 1 year,1,female divorced/separated/married,none,1,building society savings agreement/life insurance,45,stores,own,1,unskilled - resident,1,none,yes,Defaulted,103540,3,1,1,0,0,0,0,0,2,1.03,1
103541,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,1534,… < 1000 USD,… < 1 year,1,male  married/widowed,none,1,real estate,23,none,rent,1,skilled employee / official,1,none,yes,No Default,103541,2,1,2,0,0,0,0,1,3,1.06,1
103542,no checking account,24,delay in paying off in the past,car (new),2032,… < 1000 USD,.. >= 7 years,4,male  single,none,4,unknown / no property,60,none,for free,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103542,0,0,2,0,3,0,1,1,0,0.71,0
103543,… < 0 USD,30,existing credits paid back duly till now,furniture/equipment,6350,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,building society savings agreement/life insurance,31,none,own,1,skilled employee / official,1,none,yes,No Default,103543,1,1,1,0,3,0,1,1,2,1.08,1
103544,… >= 10000 USD,18,existing credits paid back duly till now,furniture/equipment,2864,… < 1000 USD,1 <= … < 4 years,2,male  single,none,1,real estate,34,none,own,1,unskilled - resident,2,none,yes,No Default,103544,3,1,2,0,1,0,0,0,3,1.31,1
103545,no checking account,12,critical account/other credits existing(not at this bank),car (new),1255,… < 1000 USD,.. >= 7 years,4,male  single,none,4,real estate,61,none,own,2,unskilled - resident,1,none,yes,Defaulted,103545,0,0,2,0,3,0,1,0,3,0.81,0
103546,… < 0 USD,24,delay in paying off in the past,car (new),1333,… < 1000 USD,unemployed,4,male  single,none,2,real estate,43,none,for free,2,skilled employee / official,2,none,yes,No Default,103546,1,0,2,0,0,0,0,1,3,0.66,0
103547,no checking account,24,critical account/other credits existing(not at this bank),car (new),2022,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,4,"car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103547,0,0,2,0,1,0,1,1,1,0.56,0
103548,no checking account,24,existing credits paid back duly till now,radio/television,1552,… < 1000 USD,4 <= … < 7 years,3,male  single,none,1,"car or other, not in attribute 6",32,bank,own,1,skilled employee / official,2,none,yes,Defaulted,103548,0,1,2,0,2,0,0,1,1,0.76,0
103549,… < 0 USD,12,all credits at this bank paid back duly,radio/television,626,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,4,real estate,24,bank,own,1,unskilled - resident,1,none,yes,No Default,103549,1,1,2,0,1,0,1,0,3,1.01,1
103550,no checking account,48,critical account/other credits existing(not at this bank),car (used),8858,unknown/ no savings account,4 <= … < 7 years,2,male  single,none,1,unknown / no property,35,none,for free,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103550,0,0,1,0,2,0,0,1,0,0.38,0
103551,no checking account,12,critical account/other credits existing(not at this bank),repairs,996,unknown/ no savings account,4 <= … < 7 years,4,female divorced/separated/married,none,4,real estate,23,none,own,2,skilled employee / official,1,none,yes,Defaulted,103551,0,0,2,0,2,0,1,1,3,0.76,0
103552,no checking account,6,all credits at this bank paid back duly,radio/television,1750,5000 <= … < 10000 USD,.. >= 7 years,2,male  single,none,4,building society savings agreement/life insurance,45,bank,own,1,unskilled - resident,2,none,yes,Defaulted,103552,0,1,2,2,3,0,1,0,2,1.16,1
103553,… < 0 USD,48,existing credits paid back duly till now,radio/television,6999,… < 1000 USD,4 <= … < 7 years,1,male  married/widowed,guarantor,1,real estate,34,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103553,1,1,1,0,2,2,0,1,3,1.07,1
103554,0 <= … < 10000,12,critical account/other credits existing(not at this bank),car (new),1995,1000 <= … < 5000 USD,… < 1 year,4,male  single,none,1,"car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,Defaulted,103554,2,0,2,1,0,0,0,1,1,0.86,0
103555,0 <= … < 10000,9,existing credits paid back duly till now,education,1199,… < 1000 USD,4 <= … < 7 years,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,67,none,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103555,2,1,2,0,2,0,1,2,2,1.36,1
103556,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,1331,… < 1000 USD,… < 1 year,2,male  single,none,1,"car or other, not in attribute 6",22,stores,own,1,skilled employee / official,1,none,yes,No Default,103556,2,1,2,0,0,0,0,1,1,0.96,1
103557,0 <= … < 10000,18,no credits taken/all credits paid back duly,car (new),2278,1000 <= … < 5000 USD,… < 1 year,3,female divorced/separated/married,none,3,"car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,none,yes,No Default,103557,2,2,2,1,0,0,1,1,1,1.36,1
103558,no checking account,21,no credits taken/all credits paid back duly,car (new),5003,unknown/ no savings account,1 <= … < 4 years,1,female divorced/separated/married,none,4,building society savings agreement/life insurance,29,bank,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103558,0,2,1,0,1,0,1,1,2,0.88,0
103559,… < 0 USD,24,all credits at this bank paid back duly,furniture/equipment,3552,… < 1000 USD,4 <= … < 7 years,3,male  single,none,4,"car or other, not in attribute 6",27,bank,own,1,skilled employee / official,1,none,yes,No Default,103559,1,1,1,0,2,0,1,1,1,0.93,1
103560,0 <= … < 10000,18,critical account/other credits existing(not at this bank),furniture/equipment,1928,… < 1000 USD,… < 1 year,2,male  single,none,2,real estate,31,none,own,2,unskilled - resident,1,none,yes,No Default,103560,2,0,2,0,0,0,0,0,3,0.81,0
103561,… < 0 USD,24,existing credits paid back duly till now,car (used),2964,unknown/ no savings account,.. >= 7 years,4,male  single,none,4,unknown / no property,49,bank,for free,1,skilled employee / official,2,"yes, registered under the customer’s name",yes,Defaulted,103561,1,1,2,0,3,0,1,1,0,1.11,1
103562,… < 0 USD,24,all credits at this bank paid back duly,radio/television,1546,… < 1000 USD,4 <= … < 7 years,4,male  single,guarantor,4,"car or other, not in attribute 6",24,bank,rent,1,unskilled - resident,1,none,yes,No Default,103562,1,1,2,0,2,2,1,0,1,1.15,1
103563,… >= 10000 USD,6,delay in paying off in the past,radio/television,683,… < 1000 USD,… < 1 year,2,female divorced/separated/married,none,1,building society savings agreement/life insurance,29,bank,own,1,skilled employee / official,1,none,yes,Defaulted,103563,3,0,2,0,0,0,0,1,2,1.01,1
103564,0 <= … < 10000,36,existing credits paid back duly till now,car (new),12389,unknown/ no savings account,1 <= … < 4 years,1,male  single,none,4,unknown / no property,37,none,for free,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103564,2,1,0,0,1,0,1,1,0,0.85,0
103565,0 <= … < 10000,24,delay in paying off in the past,business,4712,unknown/ no savings account,1 <= … < 4 years,4,male  single,none,2,building society savings agreement/life insurance,37,bank,own,2,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103565,2,0,1,0,1,0,0,2,2,0.83,0
103566,0 <= … < 10000,24,delay in paying off in the past,radio/television,1553,1000 <= … < 5000 USD,4 <= … < 7 years,3,female divorced/separated/married,none,2,building society savings agreement/life insurance,23,none,rent,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103566,2,0,2,1,2,0,0,1,2,1.11,1
103567,… < 0 USD,12,existing credits paid back duly till now,car (new),1372,… < 1000 USD,4 <= … < 7 years,2,male  divorced/separated,none,3,"car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,none,yes,No Default,103567,1,1,2,0,2,0,1,1,1,1.06,1
103568,no checking account,24,critical account/other credits existing(not at this bank),radio/television,2578,.. >= 10000 USD,.. >= 7 years,2,male  single,none,2,"car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,Defaulted,103568,0,0,2,3,3,0,0,1,1,0.96,1
103569,0 <= … < 10000,48,existing credits paid back duly till now,radio/television,3979,unknown/ no savings account,4 <= … < 7 years,4,male  single,none,1,"car or other, not in attribute 6",41,none,own,2,skilled employee / official,2,"yes, registered under the customer’s name",yes,Defaulted,103569,2,1,1,0,2,0,0,1,1,1.03,1
103570,… < 0 USD,48,existing credits paid back duly till now,radio/television,6758,… < 1000 USD,1 <= … < 4 years,3,female divorced/separated/married,none,2,"car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,"yes, registered under the customer’s name",yes,No Default,103570,1,1,1,0,1,0,0,1,1,0.73,0
103571,… < 0 USD,24,existing credits paid back duly till now,furniture/equipment,3234,… < 1000 USD,… < 1 year,4,female divorced/separated/married,none,4,real estate,23,none,rent,1,unskilled - resident,1,"yes, registered under the customer’s name",yes,No Default,103571,1,1,1,0,0,0,1,0,3,0.78,0
103572,no checking account,30,critical account/other credits existing(not at this bank),radio/television,5954,… < 1000 USD,4 <= … < 7 years,3,male  single,co-applicant,2,"car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,none,yes,Defaulted,103572,0,0,1,0,2,1,0,1,1,0.50,0
103573,no checking account,24,existing credits paid back duly till now,car (used),5433,unknown/ no savings account,unemployed,2,female divorced/separated/married,none,4,building society savings agreement/life insurance,26,none,rent,1,management/ self-employed/highly qualified employee/ officer,1,"yes, registered under the customer’s name",yes,Defaulted,103573,0,1,1,0,0,0,1,2,2,0.63,0
103574,… < 0 USD,15,existing credits paid back duly till now,business,806,… < 1000 USD,1 <= … < 4 years,4,female divorced/separated/married,none,4,building society savings agreement/life insurance,22,none,own,1,unskilled - resident,1,none,yes,Defaulted,103574,1,1,2,0,1,0,1,0,2,0.96,1
103575,0 <= … < 10000,9,existing credits paid back duly till now,radio/television,1082,… < 1000 USD,.. >= 7 years,4,male  single,none,4,"car or other, not in attribute 6",27,none,own,2,unskilled - resident,1,none,yes,Defaulted,103575,2,1,2,0,3,0,1,0,1,1.31,1
103576,no checking account,15,critical account/other credits existing(not at this bank),furniture/equipment,2788,… < 1000 USD,4 <= … < 7 years,2,female divorced/separated/married,co-applicant,3,"car or other, not in attribute 6",24,bank,own,2,skilled employee / official,1,none,yes,Defaulted,103576,0,0,2,0,2,1,1,1,1,0.73,0
103577,0 <= … < 10000,12,existing credits paid back duly till now,radio/television,2930,… < 1000 USD,4 <= … < 7 years,2,female divorced/separated/married,none,1,real estate,27,none,own,1,skilled employee / official,1,none,yes,Defaulted,103577,2,1,2,0,2,0,0,1,3,1.26,1
103578,no checking account,24,critical account/other credits existing(not at this bank),education,1927,unknown/ no savings account,1 <= … < 4 years,3,female divorced/separated/married,none,2,"car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,"yes, registered under the customer’s name",yes,Defaulted,103578,0,0,2,0,1,0,0,1,1,0.46,0
103579,0 <= … < 10000,36,critical account/other credits existing(not at this bank),car (new),2820,… < 1000 USD,… < 1 year,4,male  divorced/separated,none,4,"car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,No Default,103579,2,0,2,0,0,0,1,1,1,0.86,0
103580,no checking account,24,existing credits paid back duly till now,retraining,937,… < 1000 USD,… < 1 year,4,male  married/widowed,none,3,"car or other, not in attribute 6",27,none,own,2,unskilled - resident,1,none,yes,Defaulted,103580,0,1,2,0,0,0,1,0,1,0.61,0
